"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Income_Category","Card_Category","Credit_Limit","Total_Trans_Amt","Avg_Utilization_Ratio","Months_on_book","Months_Inactive_12_mon","monthly_spend","revolving_dependency","utilization","tenure","txn_frequency","avg_txn_value","inactivity_rate","spend_growth","txn_growth","contact_to_txn_ratio","relationship_breadth","contact_intensity","segment","label","churned"
799825758,"Existing Customer",42,"M","$60K - $80K","Blue",3263,1251,0.513,36,1,34.75,1.3370607028754,0.513,36,0.972222222222222,35.7428571428571,0.0833333333333333,0.588,0.346,0.0555555555555556,5,0.166666666666667,"3","Stable Moderate Users",0
718619883,"Existing Customer",54,"F","Less than $40K","Blue",1494,1305,0.473,36,2,36.25,0.540581929555896,0.473,36,0.666666666666667,54.375,0.166666666666667,1.674,3,0.08,2,0.166666666666667,"2","Revolving Heavy Users",0
711844758,"Existing Customer",48,"M","$80K - $120K","Blue",13551,1388,0.095,35,1,39.6571428571429,0.931605471562275,0.095,35,1.05714285714286,37.5135135135135,0.0833333333333333,0.791,1.056,0,6,0,"2","Revolving Heavy Users",0
714798783,"Existing Customer",49,"M","$80K - $120K","Blue",18886,1235,0.047,36,2,34.3055555555556,0.72411003236246,0.047,36,0.5,68.6111111111111,0.166666666666667,1.826,1.571,0.105263157894737,6,0.166666666666667,"2","Revolving Heavy Users",0
826762908,"Existing Customer",52,"M","$80K - $120K","Blue",11976,2089,0.106,48,2,43.5208333333333,0.609090909090909,0.106,48,0.75,58.0277777777778,0.166666666666667,1.024,1.118,0,3,0,"2","Revolving Heavy Users",0
771894558,"Existing Customer",50,"M","$80K - $120K","Blue",9964,1626,0.156,39,1,41.6923076923077,0.95820528580209,0.156,39,0.641025641025641,65.04,0.0833333333333333,1.873,0.786,0.153846153846154,4,0.333333333333333,"3","Stable Moderate Users",0
721074183,"Existing Customer",49,"M","$60K - $80K","Blue",24159,1111,0.05,36,6,30.8611111111111,1.07553956834532,0.05,36,0.666666666666667,46.2916666666667,0.5,0.712,1,0.12,4,0.25,"3","Stable Moderate Users",0
715259583,"Existing Customer",53,"F","Less than $40K","Blue",5362,1553,0.355,44,2,35.2954545454545,1.22329472329472,0.355,44,0.863636363636364,40.8684210526316,0.166666666666667,0.816,1,0.0769230769230769,3,0.25,"3","Stable Moderate Users",0
718414008,"Existing Customer",50,"M","$120K +","Blue",34516,1064,0.03,36,2,29.5555555555556,0.96056338028169,0.03,36,0.361111111111111,81.8461538461538,0.166666666666667,1.004,0.625,0.142857142857143,3,0.166666666666667,"3","Stable Moderate Users",0
719666283,"Existing Customer",55,"F","Less than $40K","Blue",3174,1243,0.615,36,1,34.5277777777778,1.56832797427653,0.615,36,0.805555555555556,42.8620689655172,0.0833333333333333,0.766,0.611,0,4,0,"2","Revolving Heavy Users",0
714877233,"Existing Customer",53,"M","$80K - $120K","Blue",12262,1659,0.15,47,2,35.2978723404255,1.10602409638554,0.15,47,0.808510638297872,43.6578947368421,0.166666666666667,1.584,1.533,0.0512820512820513,3,0.166666666666667,"2","Revolving Heavy Users",0
785387883,"Existing Customer",47,"F","$40K - $60K","Blue",3788,1594,0.407,41,3,38.8780487804878,0.96551724137931,0.407,41,1.14634146341463,33.9148936170213,0.25,0.566,0.382,0.0625,4,0.25,"3","Stable Moderate Users",0
771075258,"Existing Customer",55,"M","$120K +","Silver",34516,1268,0.044,42,3,30.1904761904762,1.20330969267139,0.044,42,1,30.1904761904762,0.25,0.526,0.355,0.0465116279069767,2,0.166666666666667,"3","Stable Moderate Users",0
711318033,"Existing Customer",47,"M","$60K - $80K","Blue",2926,1304,0,36,2,36.2222222222222,0,0,36,0.666666666666667,54.3333333333333,0.166666666666667,0.676,0.846,0.08,4,0.166666666666667,"3","Stable Moderate Users",0
783554958,"Existing Customer",58,"M","$120K +","Blue",32090,1368,0,52,1,26.3076923076923,0,0,52,0.576923076923077,45.6,0.0833333333333333,0.567,0.364,0,6,0,"2","Revolving Heavy Users",0
720201033,"Attrited Customer",53,"M","$80K - $120K","Blue",11669,720,0.191,41,3,17.5609756097561,3.08876560332871,0.191,41,0.560975609756098,31.304347826087,0.25,0.622,0.353,0.0833333333333333,3,0.166666666666667,"3","Stable Moderate Users",1
718039683,"Existing Customer",52,"M","$40K - $60K","Blue",13532,1521,0.096,45,1,33.8,0.854139290407359,0.096,45,0.644444444444444,52.448275862069,0.0833333333333333,0.846,1.417,0.0666666666666667,3,0.166666666666667,"3","Stable Moderate Users",0
710806083,"Existing Customer",50,"F","Less than $40K","Silver",11888,1137,0.176,36,2,31.5833333333333,1.8365553602812,0.176,36,0.833333333333333,37.9,0.166666666666667,0.7,0.765,0.0645161290322581,4,0.166666666666667,"3","Stable Moderate Users",0
714752208,"Existing Customer",42,"F","Less than $40K","Blue",2393,978,0.83,36,1,27.1666666666667,2.02757916241062,0.83,36,0.444444444444444,61.125,0.0833333333333333,0.788,0.778,0.117647058823529,5,0.166666666666667,"3","Stable Moderate Users",0
822063408,"Existing Customer",43,"M","$40K - $60K","Blue",6111,1221,0.412,39,1,31.3076923076923,2.05973813420622,0.412,39,0.41025641025641,76.3125,0.0833333333333333,0.632,2.2,0.117647058823529,5,0.166666666666667,"3","Stable Moderate Users",0
714490308,"Existing Customer",57,"M","$80K - $120K","Blue",19270,1565,0.086,46,2,34.0217391304348,1.06130268199234,0.086,46,0.608695652173913,55.8928571428571,0.166666666666667,1.186,1.545,0.103448275862069,3,0.25,"3","Stable Moderate Users",0
713356833,"Existing Customer",52,"M","$80K - $120K","Blue",3710,1578,0.678,43,1,36.6976744186046,1.5940468651045,0.678,43,0.790697674418605,46.4117647058824,0.0833333333333333,1.541,0.7,0.114285714285714,3,0.333333333333333,"3","Stable Moderate Users",0
711402333,"Existing Customer",47,"M","Less than $40K","Blue",3235,1493,0.246,37,1,40.3513513513514,0.533467202141901,0.246,37,0.864864864864865,46.65625,0.0833333333333333,0.541,1,0.0909090909090909,2,0.25,"3","Stable Moderate Users",0
708296883,"Existing Customer",44,"F","$40K - $60K","Blue",11749,1178,0.067,38,1,31,0.668363019508058,0.067,38,0.710526315789474,43.6296296296296,0.0833333333333333,0.688,0.929,0,3,0,"2","Revolving Heavy Users",0
719154483,"Existing Customer",53,"M","$60K - $80K","Blue",7753,991,0.271,36,3,27.5277777777778,2.11693548387097,0.271,36,0.722222222222222,38.1153846153846,0.25,0.839,0.733,0.0740740740740741,5,0.166666666666667,"3","Stable Moderate Users",0
717721458,"Existing Customer",45,"M","$60K - $80K","Blue",10408,2560,0.114,40,1,64,0.463100351425225,0.114,40,1.05,60.9523809523809,0.0833333333333333,1.689,1.211,0,5,0,"2","Revolving Heavy Users",0
711112683,"Existing Customer",63,"F","Unknown","Blue",3967,1657,0.395,36,2,46.0277777777778,0.945717732207479,0.395,36,0.805555555555556,57.1379310344828,0.166666666666667,1.236,1.231,0.1,6,0.25,"3","Stable Moderate Users",0
715674483,"Existing Customer",39,"F","Less than $40K","Blue",6205,1204,0.406,27,2,44.5925925925926,2.08879668049793,0.406,27,0.703703703703704,63.3684210526316,0.166666666666667,0.939,0.727,0.1,4,0.166666666666667,"3","Stable Moderate Users",0
789322833,"Attrited Customer",48,"F","Less than $40K","Blue",8025,673,0,38,3,17.7105263157895,0,0,38,0.473684210526316,37.3888888888889,0.25,0.654,0.8,0.157894736842105,1,0.25,"3","Stable Moderate Users",1
789968058,"Existing Customer",51,"M","$120K +","Blue",9036,1131,0.258,42,2,26.9285714285714,2.05565371024735,0.258,42,0.428571428571429,62.8333333333333,0.166666666666667,0.649,0.636,0.157894736842105,6,0.25,"3","Stable Moderate Users",0
709919283,"Existing Customer",54,"M","$80K - $120K","Blue",14926,1576,0.169,34,3,46.3529411764706,1.59606848446417,0.169,34,0.735294117647059,63.04,0.25,1.996,1.5,0.0769230769230769,2,0.166666666666667,"2","Revolving Heavy Users",0
718744008,"Existing Customer",59,"F","Less than $40K","Blue",6335,1217,0.178,36,2,33.8055555555556,0.926108374384236,0.178,36,0.555555555555556,60.85,0.166666666666667,0.397,0.667,0.142857142857143,3,0.25,"3","Stable Moderate Users",0
767712558,"Attrited Customer",59,"M","$60K - $80K","Blue",14979,530,0,53,3,10,0,0,53,0.188679245283019,53,0.25,0.71,1,0.272727272727273,2,0.25,"3","Stable Moderate Users",1
712950783,"Attrited Customer",48,"F","Less than $40K","Blue",2732,739,0,38,2,19.4473684210526,0,0,38,0.421052631578947,46.1875,0.166666666666667,0.76,0.455,0.176470588235294,3,0.25,"3","Stable Moderate Users",1
716104983,"Existing Customer",41,"F","Less than $40K","Blue",2250,1617,0.941,32,3,50.53125,1.30840543881335,0.941,32,0.96875,52.1612903225806,0.25,1.162,2.875,0.0625,6,0.166666666666667,"2","Revolving Heavy Users",0
818839983,"Existing Customer",55,"M","$120K +","Blue",10916,1592,0.141,50,2,31.84,0.964218455743879,0.141,50,0.68,46.8235294117647,0.166666666666667,1.317,1,0,3,0,"2","Revolving Heavy Users",0
772288758,"Existing Customer",47,"F","Unknown","Blue",5349,1343,0.23,36,1,37.3055555555556,0.913690476190476,0.23,36,0.833333333333333,44.7666666666667,0.0833333333333333,0.728,1.308,0.0967741935483871,4,0.25,"3","Stable Moderate Users",0
712350858,"Existing Customer",41,"M","$80K - $120K","Blue",9366,1303,0.118,24,1,54.2916666666667,0.846625766871166,0.118,24,1.625,33.4102564102564,0.0833333333333333,0.572,0.625,0.075,4,0.25,"3","Stable Moderate Users",0
711009708,"Existing Customer",40,"M","$80K - $120K","Blue",21617,1351,0,28,1,48.25,0,0,28,0.785714285714286,61.4090909090909,0.0833333333333333,1.047,0.467,0,5,0,"2","Revolving Heavy Users",0
712720158,"Existing Customer",68,"M","Unknown","Blue",13860,1910,0.119,56,2,34.1071428571429,0.864468864468865,0.119,56,0.571428571428571,59.6875,0.166666666666667,1.255,1.909,0.0909090909090909,5,0.25,"3","Stable Moderate Users",0
712215258,"Existing Customer",50,"F","$40K - $60K","Silver",18386,1298,0,31,2,41.8709677419355,0,0,31,0.709677419354839,59,0.166666666666667,0.868,0.571,0.130434782608696,2,0.25,"3","Stable Moderate Users",0
773827008,"Existing Customer",47,"M","$60K - $80K","Blue",2405,1087,0.64,41,2,26.5121951219512,1.41544117647059,0.64,41,0.707317073170732,37.4827586206897,0.166666666666667,0.469,1.231,0.0666666666666667,6,0.166666666666667,"3","Stable Moderate Users",0
795232683,"Existing Customer",53,"F","Less than $40K","Blue",2154,1439,0.432,47,2,30.6170212765957,0.645833333333333,0.432,47,0.553191489361702,55.3461538461538,0.166666666666667,2.121,1.364,0.111111111111111,4,0.25,"3","Stable Moderate Users",0
713786508,"Existing Customer",42,"F","$40K - $60K","Blue",2038,1238,0,36,3,34.3888888888889,0,0,36,0.777777777777778,44.2142857142857,0.25,0.786,0.75,0.103448275862069,3,0.25,"3","Stable Moderate Users",0
713539833,"Existing Customer",48,"F","$40K - $60K","Blue",8135,1716,0,38,1,45.1578947368421,0,0,38,0.763157894736842,59.1724137931034,0.0833333333333333,1.373,0.812,0.1,6,0.25,"3","Stable Moderate Users",0
712454058,"Existing Customer",49,"M","$120K +","Blue",9364,1099,0.066,38,1,28.9210526315789,0.561818181818182,0.066,38,0.710526315789474,40.7037037037037,0.0833333333333333,0.554,0.8,0.107142857142857,6,0.25,"3","Stable Moderate Users",0
718759833,"Existing Customer",44,"F","Unknown","Silver",32643,1058,0,35,3,30.2285714285714,0,0,35,0.685714285714286,44.0833333333333,0.25,1.3,2.429,0.08,4,0.166666666666667,"2","Revolving Heavy Users",0
718803333,"Existing Customer",43,"F","Less than $40K","Blue",3195,1285,0.612,34,3,37.7941176470588,1.5194401244168,0.612,34,0.852941176470588,44.3103448275862,0.25,0.971,0.706,0.0333333333333333,2,0.0833333333333333,"2","Revolving Heavy Users",0
720253908,"Existing Customer",56,"M","$80K - $120K","Blue",2852,1651,0.359,43,2,38.3953488372093,0.619854721549637,0.359,43,0.651162790697674,58.9642857142857,0.166666666666667,1.009,1,0.0344827586206897,5,0.0833333333333333,"2","Revolving Heavy Users",0
714133158,"Existing Customer",59,"F","Unknown","Blue",4224,1152,0.309,36,3,32,1.13183000867303,0.309,36,0.861111111111111,37.1612903225806,0.25,0.852,0.824,0.09375,2,0.25,"3","Stable Moderate Users",0
713187033,"Existing Customer",46,"M","$60K - $80K","Blue",20459,1767,0.101,36,2,49.0833333333333,1.17138009049774,0.101,36,1.05555555555556,46.5,0.166666666666667,1.248,2.167,0.0512820512820513,3,0.166666666666667,"2","Revolving Heavy Users",0
714791208,"Existing Customer",47,"F","Less than $40K","Blue",3482,1039,0.607,41,5,25.3414634146341,2.03269230769231,0.607,41,0.585365853658537,43.2916666666667,0.416666666666667,0.508,0.263,0.12,6,0.25,"3","Stable Moderate Users",0
772426383,"Existing Customer",50,"F","$40K - $60K","Blue",3065,1130,0.512,40,2,28.25,1.38815207780725,0.512,40,0.7,40.3571428571429,0.166666666666667,1.077,1.333,0.103448275862069,5,0.25,"3","Stable Moderate Users",0
710975883,"Existing Customer",51,"F","Less than $40K","Blue",2185,1645,0.806,43,1,38.2558139534884,1.06986634264885,0.806,43,0.697674418604651,54.8333333333333,0.0833333333333333,0.682,0.429,0.0645161290322581,3,0.166666666666667,"3","Stable Moderate Users",0
714264408,"Existing Customer",47,"F","Less than $40K","Blue",1611,1413,0.463,36,1,39.25,0.527581329561528,0.463,36,0.805555555555556,48.7241379310345,0.0833333333333333,0.993,0.706,0,4,0,"2","Revolving Heavy Users",0
715827858,"Existing Customer",58,"F","Less than $40K","Blue",2822,1218,0.77,47,3,25.9148936170213,1.78260869565217,0.77,47,0.48936170212766,52.9565217391304,0.25,1.456,2.286,0.125,3,0.25,"3","Stable Moderate Users",0
713741358,"Attrited Customer",46,"M","$80K - $120K","Blue",32975,597,0.076,33,3,18.0909090909091,4.20903010033445,0.076,33,0.515151515151515,35.1176470588235,0.25,0.658,0.7,0.166666666666667,6,0.25,"3","Stable Moderate Users",1
709531908,"Existing Customer",53,"M","$60K - $80K","Blue",1438.3,2184,0,47,2,46.468085106383,0,0,47,1.12765957446809,41.2075471698113,0.166666666666667,0.776,0.828,0.037037037037037,5,0.166666666666667,"2","Revolving Heavy Users",0
716493408,"Existing Customer",45,"F","Unknown","Blue",15875,1592,0.108,36,3,44.2222222222222,1.07909604519774,0.108,36,1.02777777777778,43.027027027027,0.25,0.86,1.467,0.0789473684210526,4,0.25,"3","Stable Moderate Users",0
714141108,"Existing Customer",52,"F","Less than $40K","Blue",6703,1388,0.133,45,3,30.8444444444444,0.642908567314615,0.133,45,0.622222222222222,49.5714285714286,0.25,0.567,0.75,0.103448275862069,6,0.25,"3","Stable Moderate Users",0
708953883,"Attrited Customer",53,"M","$80K - $120K","Blue",3212,757,0,36,2,21.0277777777778,0,0,36,0.555555555555556,37.85,0.166666666666667,0.713,0.25,0.0476190476190476,2,0.0833333333333333,"2","Revolving Heavy Users",1
712608783,"Existing Customer",50,"M","$80K - $120K","Silver",34516,1504,0.037,45,1,33.4222222222222,0.837209302325581,0.037,45,0.755555555555556,44.2352941176471,0.0833333333333333,0.588,0.789,0.0857142857142857,3,0.25,"3","Stable Moderate Users",0
820353558,"Existing Customer",41,"F","$40K - $60K","Blue",9797,1503,0.146,36,1,41.75,0.953457446808511,0.146,36,0.944444444444444,44.2058823529412,0.0833333333333333,0.644,0.478,0.0571428571428571,4,0.166666666666667,"3","Stable Moderate Users",0
714964758,"Existing Customer",45,"F","$40K - $60K","Blue",10400,1105,0.171,36,2,30.6944444444444,1.60669077757685,0.171,36,0.777777777777778,39.4642857142857,0.166666666666667,0.791,0.867,0.0689655172413793,5,0.166666666666667,"3","Stable Moderate Users",0
716264358,"Existing Customer",53,"M","$80K - $120K","Blue",26792,2398,0.069,42,1,57.0952380952381,0.765318882867862,0.069,42,1.11904761904762,51.0212765957447,0.0833333333333333,1.432,0.88,0.0416666666666667,2,0.166666666666667,"2","Revolving Heavy Users",0
717296808,"Existing Customer",67,"F","Less than $40K","Blue",3006,1661,0.837,56,3,29.6607142857143,1.514440433213,0.837,56,0.571428571428571,51.90625,0.25,2.053,1,0.0606060606060606,4,0.166666666666667,"3","Stable Moderate Users",0
712977183,"Existing Customer",57,"F","$40K - $60K","Silver",19482,1421,0.055,36,3,39.4722222222222,0.753867791842475,0.055,36,0.611111111111111,64.5909090909091,0.25,0.706,1.444,0,6,0,"2","Revolving Heavy Users",0
710829108,"Existing Customer",59,"F","$40K - $60K","Blue",3356,999,0.294,36,2,27.75,0.985,0.294,36,0.777777777777778,35.6785714285714,0.166666666666667,0.35,0.556,0.103448275862069,4,0.25,"3","Stable Moderate Users",0
779562633,"Existing Customer",45,"M","$40K - $60K","Blue",5771,1387,0.39,34,2,40.7941176470588,1.61959654178674,0.39,34,0.529411764705882,77.0555555555556,0.166666666666667,1.791,0.8,0.0526315789473684,3,0.0833333333333333,"2","Revolving Heavy Users",0
715315833,"Existing Customer",51,"M","$80K - $120K","Blue",11106,1243,0.19,36,2,34.5277777777778,1.69372990353698,0.19,36,0.666666666666667,51.7916666666667,0.166666666666667,0.948,1,0.12,6,0.25,"3","Stable Moderate Users",0
815500983,"Existing Customer",59,"F","Less than $40K","Blue",2890,1860,0.692,54,3,34.4444444444444,1.0752283718431,0.692,54,0.666666666666667,51.6666666666667,0.25,1.334,1,0,5,0,"2","Revolving Heavy Users",0
719360583,"Existing Customer",53,"M","$60K - $80K","Blue",3380,1502,0.503,45,2,33.3777777777778,1.13173652694611,0.503,45,0.555555555555556,60.08,0.166666666666667,0.747,1.273,0.0769230769230769,6,0.166666666666667,"3","Stable Moderate Users",0
709701558,"Existing Customer",47,"M","$60K - $80K","Blue",21331,1460,0.059,36,1,40.5555555555556,0.856262833675565,0.059,36,1.38888888888889,29.2,0.0833333333333333,0.949,1.083,0.0392156862745098,2,0.166666666666667,"2","Revolving Heavy Users",0
721148358,"Existing Customer",49,"F","Unknown","Blue",12860,1348,0,38,2,35.4736842105263,0,0,38,0.710526315789474,49.9259259259259,0.166666666666667,0.646,0.286,0.0357142857142857,6,0.0833333333333333,"2","Revolving Heavy Users",0
779862408,"Existing Customer",49,"M","$80K - $120K","Blue",6278,1087,0.074,33,1,32.9393939393939,0.424632352941176,0.074,33,1,32.9393939393939,0.0833333333333333,1.161,0.941,0,3,0,"2","Revolving Heavy Users",0
812627208,"Existing Customer",60,"F","Less than $40K","Blue",1438.3,1226,0.513,55,1,22.2909090909091,0.601466992665037,0.513,55,0.6,37.1515151515151,0.0833333333333333,0.782,0.571,0.0882352941176471,5,0.25,"3","Stable Moderate Users",0
711033408,"Existing Customer",50,"F","Less than $40K","Blue",9355,1230,0.174,36,1,34.1666666666667,1.32087733549959,0.174,36,0.777777777777778,43.9285714285714,0.0833333333333333,0.701,0.867,0.0689655172413793,5,0.166666666666667,"3","Stable Moderate Users",0
779956608,"Existing Customer",41,"F","Unknown","Blue",20758,1555,0,31,1,50.1612903225806,0,0,31,1.03225806451613,48.59375,0.0833333333333333,0.688,0.684,0.0909090909090909,6,0.25,"3","Stable Moderate Users",0
780376683,"Existing Customer",57,"M","$80K - $120K","Blue",14612,1827,0.135,47,3,38.8723404255319,1.08096280087527,0.135,47,0.51063829787234,76.125,0.25,1.768,3,0.04,5,0.0833333333333333,"2","Revolving Heavy Users",0
717912483,"Existing Customer",43,"M","$80K - $120K","Blue",27259,1376,0,27,2,50.962962962963,0,0,27,1.2962962962963,39.3142857142857,0.166666666666667,0.731,0.591,0,5,0,"2","Revolving Heavy Users",0
714454758,"Existing Customer",57,"F","Less than $40K","Blue",6347,1771,0.251,47,2,37.6808510638298,0.899548532731377,0.251,47,0.787234042553192,47.8648648648649,0.166666666666667,0.896,0.762,0.0789473684210526,4,0.25,"3","Stable Moderate Users",0
780466533,"Existing Customer",54,"M","$120K +","Blue",21592,1873,0.078,41,3,45.6829268292683,0.894343649946638,0.078,41,1.26829268292683,36.0192307692308,0.25,1.097,0.529,0,3,0,"2","Revolving Heavy Users",0
715735233,"Existing Customer",51,"F","Less than $40K","Blue",3449,1679,0.463,44,1,38.1590909090909,0.951190476190476,0.463,44,0.954545454545455,39.9761904761905,0.0833333333333333,0.971,0.556,0.0232558139534884,5,0.0833333333333333,"2","Revolving Heavy Users",0
